rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,lat,lon,alt,utm_easting,utm_northing,zone,letter,raw_data
1613521703294535094,,279,,1703,0,'',1.03921166667,-1.87209666667,38.2,625495.050933,114886.644971,30,"""N""","""$GPGGA,002823.000,4220.3527,N,07105.3258,W,1,05,2.4,38.2,M,-33.8,M,,0000*52\r\n"""
1613521704293905992,,280,,1704,0,'',1.0392,-1.87209,38.2,625495.79325,114885.355463,30,"""N""","""$GPGGA,002824.000,4220.3520,N,07105.3254,W,1,05,2.4,38.2,M,-33.8,M,,0000*5E\r\n"""
1613521705294675544,,281,,1705,0,'',1.03919,-1.87208333333,38.2,625496.535502,114884.250208,30,"""N""","""$GPGGA,002825.000,4220.3514,N,07105.3250,W,1,05,2.4,38.2,M,-33.8,M,,0000*5C\r\n"""
1613521706294008913,,282,,1706,0,'',1.039175,-1.87207833333,38.2,625497.092486,114882.592127,30,"""N""","""$GPGGA,002826.000,4220.3505,N,07105.3247,W,1,05,2.4,38.2,M,-33.8,M,,0000*59\r\n"""
1613521707294394408,,283,,1707,0,'',1.03916,-1.87207666667,38.1,625497.278542,114880.933914,30,"""N""","""$GPGGA,002827.000,4220.3496,N,07105.3246,W,1,05,2.4,38.1,M,-33.8,M,,0000*51\r\n"""
1613521708293635853,,284,,1708,0,'',1.039145,-1.87207166667,38.1,625497.835527,114879.275833,30,"""N""","""$GPGGA,002828.000,4220.3487,N,07105.3243,W,1,05,2.4,38.1,M,-33.8,M,,0000*5B\r\n"""
1613521709294139714,,285,,1709,0,'',1.03912666667,-1.87206833333,38.2,625498.207179,114877.24918,30,"""N""","""$GPGGA,002829.000,4220.3476,N,07105.3241,W,1,05,2.4,38.2,M,-33.8,M,,0000*55\r\n"""
1613521710294201969,,286,,1710,0,'',1.03911,-1.872065,38.2,625498.578765,114875.406779,30,"""N""","""$GPGGA,002830.000,4220.3466,N,07105.3239,W,1,05,2.4,38.2,M,-33.8,M,,0000*53\r\n"""
1613521711295769361,,287,,1711,0,'',1.039105,-1.87205,38.2,625500.24814,114874.854616,30,"""N""","""$GPGGA,002831.000,4220.3463,N,07105.3230,W,1,05,2.4,38.2,M,-33.8,M,,0000*5E\r\n"""
1613521712295701287,,288,,1712,0,'',1.039095,-1.87205333333,38.2,625499.877606,114873.748963,30,"""N""","""$GPGGA,002832.000,4220.3457,N,07105.3232,W,1,05,2.4,38.2,M,-33.8,M,,0000*58\r\n"""
1613521713295993368,,289,,1713,0,'',1.03909166667,-1.87204666667,38.2,625500.619594,114873.380722,30,"""N""","""$GPGGA,002833.000,4220.3455,N,07105.3228,W,1,05,2.4,38.2,M,-33.8,M,,0000*50\r\n"""
1613521714297731774,,290,,1714,0,'',1.039085,-1.87204333333,38.1,625500.990786,114872.643841,30,"""N""","""$GPGGA,002834.000,4220.3451,N,07105.3226,W,1,05,2.4,38.1,M,-33.8,M,,0000*5E\r\n"""
1613521715295965649,,291,,1715,0,'',1.03908166667,-1.87203666667,38.1,625501.732774,114872.275599,30,"""N""","""$GPGGA,002835.000,4220.3449,N,07105.3222,W,1,05,2.4,38.1,M,-33.8,M,,0000*52\r\n"""
1613521716295363076,,292,,1716,0,'',1.03908,-1.872025,38.1,625503.031088,114872.09181,30,"""N""","""$GPGGA,002836.000,4220.3448,N,07105.3215,W,1,05,2.4,38.1,M,-33.8,M,,0000*54\r\n"""
1613521717297786960,,293,,1717,0,'',1.039075,-1.87201666667,38.1,625503.958606,114871.539381,30,"""N""","""$GPGGA,002837.000,4220.3445,N,07105.3210,W,1,05,2.4,38.1,M,-33.8,M,,0000*5D\r\n"""
1613521718295430465,,294,,1718,0,'',1.03906666667,-1.87200666667,38.1,625505.07172,114870.618512,30,"""N""","""$GPGGA,002838.000,4220.3440,N,07105.3204,W,1,05,2.4,38.1,M,-33.8,M,,0000*52\r\n"""
1613521719296260480,,295,,1719,0,'',1.03906166667,-1.871995,38.1,625506.370167,114870.066216,30,"""N""","""$GPGGA,002839.000,4220.3437,N,07105.3197,W,1,05,2.4,38.1,M,-33.8,M,,0000*5A\r\n"""
1613521720293784301,,296,,1720,0,'',1.039055,-1.871985,38.1,625507.483215,114869.3296,30,"""N""","""$GPGGA,002840.000,4220.3433,N,07105.3191,W,1,04,4.6,38.1,M,-33.8,M,,0000*53\r\n"""
1613521721297293093,,297,,1721,0,'',1.039045,-1.87198,38.2,625508.040002,114868.224279,30,"""N""","""$GPGGA,002841.000,4220.3427,N,07105.3188,W,1,06,1.5,38.2,M,-33.8,M,,0000*58\r\n"""
1613521722299945065,,298,,1722,0,'',1.03903833333,-1.87197166667,38.3,625508.967586,114867.487597,30,"""N""","""$GPGGA,002842.000,4220.3423,N,07105.3183,W,1,07,1.4,38.3,M,-33.8,M,,0000*55\r\n"""
1613521723298312539,,299,,1723,0,'',1.039035,-1.87196666667,38.3,625509.52411,114867.119289,30,"""N""","""$GPGGA,002843.000,4220.3421,N,07105.3180,W,1,06,1.6,38.3,M,-33.8,M,,0000*56\r\n"""
1613521724298697434,,300,,1724,0,'',1.03903,-1.87195666667,38.3,625510.637092,114866.566927,30,"""N""","""$GPGGA,002844.000,4220.3418,N,07105.3174,W,1,06,1.6,38.3,M,-33.8,M,,0000*50\r\n"""
1613521725298274245,,301,,1725,0,'',1.03902166667,-1.87195666667,38.4,625510.637421,114865.64566,30,"""N""","""$GPGGA,002845.000,4220.3413,N,07105.3174,W,1,06,2.4,38.4,M,-33.8,M,,0000*5C\r\n"""
1613521726297895679,,302,,1726,0,'',1.03901166667,-1.87194833333,38.4,625511.565136,114864.540472,30,"""N""","""$GPGGA,002846.000,4220.3407,N,07105.3169,W,1,06,2.4,38.4,M,-33.8,M,,0000*56\r\n"""
1613521727301967761,,303,,1727,0,'',1.039,-1.87193666667,38.5,625512.863846,114863.251162,30,"""N""","""$GPGGA,002847.000,4220.3400,N,07105.3162,W,1,07,1.4,38.5,M,-33.8,M,,0000*58\r\n"""
1613521728305405225,,304,,1728,0,'',1.03899,-1.87193333333,38.6,625513.235169,114862.145775,30,"""N""","""$GPGGA,002848.000,4220.3394,N,07105.3160,W,1,08,1.3,38.6,M,-33.8,M,,0000*54\r\n"""
1613521729304015710,,305,,1729,0,'',1.03898,-1.871935,38.6,625513.050099,114861.040189,30,"""N""","""$GPGGA,002849.000,4220.3388,N,07105.3161,W,1,08,1.3,38.6,M,-33.8,M,,0000*59\r\n"""
1613521730304205079,,306,,1730,0,'',1.03897166667,-1.87192666667,38.6,625513.977749,114860.119254,30,"""N""","""$GPGGA,002850.000,4220.3383,N,07105.3156,W,1,08,1.3,38.6,M,-33.8,M,,0000*5E\r\n"""
1613521731304256090,,307,,1731,0,'',1.03896333333,-1.87192,38.6,625514.719935,114859.198252,30,"""N""","""$GPGGA,002851.000,4220.3378,N,07105.3152,W,1,08,1.3,38.6,M,-33.8,M,,0000*5F\r\n"""
1613521732304306273,,308,,1732,0,'',1.03895666667,-1.87191166667,38.7,625515.647519,114858.46157,30,"""N""","""$GPGGA,002852.000,4220.3374,N,07105.3147,W,1,08,1.3,38.7,M,-33.8,M,,0000*55\r\n"""
1613521733301336000,,309,,1733,0,'',1.03894833333,-1.8719,38.7,625516.946097,114857.540767,30,"""N""","""$GPGGA,002853.000,4220.3369,N,07105.3140,W,1,07,1.6,38.7,M,-33.8,M,,0000*55\r\n"""
1613521734304568521,,310,,1734,0,'',1.03893833333,-1.87189333333,38.7,625517.688348,114856.435513,30,"""N""","""$GPGGA,002854.000,4220.3363,N,07105.3136,W,1,08,1.3,38.7,M,-33.8,M,,0000*53\r\n"""
1613521735305504920,,311,,1735,0,'',1.03893333333,-1.87189,38.6,625518.059474,114855.882885,30,"""N""","""$GPGGA,002855.000,4220.3360,N,07105.3134,W,1,08,1.3,38.6,M,-33.8,M,,0000*52\r\n"""
1613521736305771489,,312,,1736,0,'',1.03892666667,-1.87188333333,38.6,625518.801593,114855.146137,30,"""N""","""$GPGGA,002856.000,4220.3356,N,07105.3130,W,1,08,1.3,38.6,M,-33.8,M,,0000*50\r\n"""
1613521737305591329,,313,,1737,0,'',1.03892,-1.871875,38.5,625519.729177,114854.409455,30,"""N""","""$GPGGA,002857.000,4220.3352,N,07105.3125,W,1,08,1.3,38.5,M,-33.8,M,,0000*52\r\n"""
1613521738305024756,,314,,1738,0,'',1.03891666667,-1.87187166667,38.5,625520.100237,114854.041081,30,"""N""","""$GPGGA,002858.000,4220.3350,N,07105.3123,W,1,08,1.3,38.5,M,-33.8,M,,0000*59\r\n"""
1613521739311232584,,315,,1739,0,'',1.03891,-1.87187,38.4,625520.285964,114853.304134,30,"""N""","""$GPGGA,002859.000,4220.3346,N,07105.3122,W,1,08,1.3,38.4,M,-33.8,M,,0000*5F\r\n"""
1613521740305541937,,316,,1740,0,'',1.03889833333,-1.87186666667,38.4,625520.657353,114852.014493,30,"""N""","""$GPGGA,002900.000,4220.3339,N,07105.3120,W,1,08,1.3,38.4,M,-33.8,M,,0000*58\r\n"""
1613521741305602724,,317,,1741,0,'',1.03888666667,-1.87186333333,38.4,625521.028742,114850.724853,30,"""N""","""$GPGGA,002901.000,4220.3332,N,07105.3118,W,1,08,1.3,38.4,M,-33.8,M,,0000*59\r\n"""
1613521742305386401,,318,,1742,0,'',1.03888,-1.87185333333,38.3,625522.14179,114849.988237,30,"""N""","""$GPGGA,002902.000,4220.3328,N,07105.3112,W,1,08,1.3,38.3,M,-33.8,M,,0000*5C\r\n"""
1613521743306596531,,319,,1743,0,'',1.03887,-1.87184333333,38.3,625523.25497,114848.883115,30,"""N""","""$GPGGA,002903.000,4220.3322,N,07105.3106,W,1,08,1.3,38.3,M,-33.8,M,,0000*52\r\n"""
1613521744305676368,,320,,1744,0,'',1.03886,-1.871835,38.2,625524.182685,114847.777926,30,"""N""","""$GPGGA,002904.000,4220.3316,N,07105.3101,W,1,08,1.3,38.2,M,-33.8,M,,0000*54\r\n"""
1613521745305208749,,321,,1745,0,'',1.03885666667,-1.87183,38.2,625524.739209,114847.409618,30,"""N""","""$GPGGA,002905.000,4220.3314,N,07105.3098,W,1,08,1.3,38.2,M,-33.8,M,,0000*56\r\n"""
1613521746305770287,,322,,1746,0,'',1.03885166667,-1.87182,38.2,625525.852192,114846.857255,30,"""N""","""$GPGGA,002906.000,4220.3311,N,07105.3092,W,1,08,1.3,38.2,M,-33.8,M,,0000*5A\r\n"""
1613521747307300083,,323,,1747,0,'',1.03884333333,-1.87181,38.1,625526.965306,114845.936386,30,"""N""","""$GPGGA,002907.000,4220.3306,N,07105.3086,W,1,08,1.3,38.1,M,-33.8,M,,0000*5B\r\n"""
1613521748306404596,,324,,1748,0,'',1.038835,-1.87179833333,38.2,625528.263884,114845.015583,30,"""N""","""$GPGGA,002908.000,4220.3301,N,07105.3079,W,1,08,1.3,38.2,M,-33.8,M,,0000*50\r\n"""
1613521749306723140,,325,,1749,0,'',1.03883,-1.87178833333,38.2,625529.376866,114844.463221,30,"""N""","""$GPGGA,002909.000,4220.3298,N,07105.3073,W,1,08,1.3,38.2,M,-33.8,M,,0000*5A\r\n"""
1613521750307067966,,326,,1750,0,'',1.03882166667,-1.87178166667,38.2,625530.119052,114843.542219,30,"""N""","""$GPGGA,002910.000,4220.3293,N,07105.3069,W,1,08,1.3,38.2,M,-33.8,M,,0000*52\r\n"""
1613521751308592608,,327,,1751,0,'',1.03881,-1.87177833333,38.2,625530.490441,114842.252579,30,"""N""","""$GPGGA,002911.000,4220.3286,N,07105.3067,W,1,08,1.3,38.2,M,-33.8,M,,0000*59\r\n"""
1613521752308075363,,328,,1752,0,'',1.0388,-1.87177333333,38.1,625531.047228,114841.147258,30,"""N""","""$GPGGA,002912.000,4220.3280,N,07105.3064,W,1,08,1.3,38.1,M,-33.8,M,,0000*5C\r\n"""
1613521753307720125,,329,,1753,0,'',1.03878833333,-1.871765,38.1,625531.975009,114839.857816,30,"""N""","""$GPGGA,002913.000,4220.3273,N,07105.3059,W,1,08,1.3,38.1,M,-33.8,M,,0000*5F\r\n"""
1613521754306832843,,330,,1754,0,'',1.03878,-1.87176,38.0,625532.531731,114838.936748,30,"""N""","""$GPGGA,002914.000,4220.3268,N,07105.3056,W,1,08,1.3,38.0,M,-33.8,M,,0000*5C\r\n"""
1613521755305247063,,331,,1755,0,'',1.03877333333,-1.871755,38.0,625533.088386,114838.199933,30,"""N""","""$GPGGA,002915.000,4220.3264,N,07105.3053,W,1,08,1.3,38.0,M,-33.8,M,,0000*54\r\n"""
1613521756303969243,,332,,1756,0,'',1.03876833333,-1.87174833333,38.0,625533.83044,114837.647438,30,"""N""","""$GPGGA,002916.000,4220.3261,N,07105.3049,W,1,08,1.3,38.0,M,-33.8,M,,0000*59\r\n"""
1613521757301686060,,333,,1757,0,'',1.03876333333,-1.87174833333,38.1,625533.830638,114837.094679,30,"""N""","""$GPGGA,002917.000,4220.3258,N,07105.3049,W,1,08,1.3,38.1,M,-33.8,M,,0000*53\r\n"""
1613521758300441754,,334,,1758,0,'',1.03875666667,-1.87174666667,38.1,625534.016365,114836.357732,30,"""N""","""$GPGGA,002918.000,4220.3254,N,07105.3048,W,1,08,1.3,38.1,M,-33.8,M,,0000*51\r\n"""
1613521759299407447,,335,,1759,0,'',1.03875,-1.87174333333,38.0,625534.387556,114835.620851,30,"""N""","""$GPGGA,002919.000,4220.3250,N,07105.3046,W,1,08,1.3,38.0,M,-33.8,M,,0000*5B\r\n"""
1613521760297312178,,336,,1760,0,'',1.03874166667,-1.87173833333,37.9,625534.944278,114834.699783,30,"""N""","""$GPGGA,002920.000,4220.3245,N,07105.3043,W,1,08,1.3,37.9,M,-33.8,M,,0000*56\r\n"""
1613521761295388354,,337,,1761,0,'',1.03873666667,-1.87173666667,37.8,625535.129939,114834.147089,30,"""N""","""$GPGGA,002921.000,4220.3242,N,07105.3042,W,1,08,1.3,37.8,M,-33.8,M,,0000*50\r\n"""
1613521762293589702,,338,,1762,0,'',1.03873,-1.87173166667,37.8,625535.686595,114833.410275,30,"""N""","""$GPGGA,002922.000,4220.3238,N,07105.3039,W,1,08,1.3,37.8,M,-33.8,M,,0000*52\r\n"""
1613521763292802941,,339,,1763,0,'',1.03872333333,-1.871725,37.7,625536.428715,114832.673527,30,"""N""","""$GPGGA,002923.000,4220.3234,N,07105.3035,W,1,08,1.3,37.7,M,-33.8,M,,0000*5C\r\n"""
1613521764289614736,,340,,1764,0,'',1.03871666667,-1.87171833333,37.7,625537.170835,114831.936778,30,"""N""","""$GPGGA,002924.000,4220.3230,N,07105.3031,W,1,07,2.3,37.7,M,-33.8,M,,0000*57\r\n"""
1613521765290483192,,341,,1765,0,'',1.03871333333,-1.87171,37.6,625538.098287,114831.568603,30,"""N""","""$GPGGA,002925.000,4220.3228,N,07105.3026,W,1,08,1.3,37.6,M,-33.8,M,,0000*54\r\n"""
1613521766289224397,,342,,1766,0,'',1.03871166667,-1.8717,37.6,625539.211138,114831.384747,30,"""N""","""$GPGGA,002926.000,4220.3227,N,07105.3020,W,1,08,1.3,37.6,M,-33.8,M,,0000*5E\r\n"""
1613521767285708908,,343,,1767,0,'',1.03871166667,-1.87169333333,37.6,625539.952995,114831.385012,30,"""N""","""$GPGGA,002927.000,4220.3227,N,07105.3016,W,1,07,1.4,37.6,M,-33.8,M,,0000*52\r\n"""
1613521768278593069,,344,,1768,0,'',1.03871,-1.87168666667,37.5,625540.694917,114831.201023,30,"""N""","""$GPGGA,002928.000,4220.3226,N,07105.3012,W,1,05,2.6,37.5,M,-33.8,M,,0000*58\r\n"""
1613521769279340474,,345,,1769,0,'',1.03870666667,-1.87168333333,37.5,625541.065977,114830.832649,30,"""N""","""$GPGGA,002929.000,4220.3224,N,07105.3010,W,1,06,1.6,37.5,M,-33.8,M,,0000*59\r\n"""
1613521770277460208,,346,,1770,0,'',1.03870333333,-1.87167833333,37.5,625541.622501,114830.464341,30,"""N""","""$GPGGA,002930.000,4220.3222,N,07105.3007,W,1,05,3.1,37.5,M,-33.8,M,,0000*57\r\n"""
1613521771272765770,,347,,1771,0,'',1.03870166667,-1.87167666667,37.5,625541.808031,114830.280154,30,"""N""","""$GPGGA,002931.000,4220.3221,N,07105.3006,W,1,04,7.1,37.5,M,-33.8,M,,0000*51\r\n"""
