rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,lat,lon,alt,utm_easting,utm_northing,zone,letter,raw_data
1613520627970728116,,178,,629,0,'',1.03857333333,-1.87186166667,30.8,625521.226572,114816.085302,30,"""N""","""$GPGGA,001029.000,4220.3144,N,07105.3117,W,1,09,1.2,30.8,M,-33.8,M,,0000*51\r\n"""
1613520628970097748,,179,,630,0,'',1.03857333333,-1.87186166667,30.8,625521.226572,114816.085302,30,"""N""","""$GPGGA,001030.000,4220.3144,N,07105.3117,W,1,09,1.2,30.8,M,-33.8,M,,0000*59\r\n"""
1613520629972819855,,180,,631,0,'',1.03857333333,-1.87186166667,30.9,625521.226572,114816.085302,30,"""N""","""$GPGGA,001031.000,4220.3144,N,07105.3117,W,1,09,1.2,30.9,M,-33.8,M,,0000*59\r\n"""
1613520630970837718,,181,,632,0,'',1.03857333333,-1.87186166667,30.9,625521.226572,114816.085302,30,"""N""","""$GPGGA,001032.000,4220.3144,N,07105.3117,W,1,09,1.2,30.9,M,-33.8,M,,0000*5A\r\n"""
1613520631968299561,,182,,633,0,'',1.03857333333,-1.87186166667,30.9,625521.226572,114816.085302,30,"""N""","""$GPGGA,001033.000,4220.3144,N,07105.3117,W,1,08,1.4,30.9,M,-33.8,M,,0000*5C\r\n"""
1613520632970401887,,183,,634,0,'',1.03857333333,-1.87186166667,30.9,625521.226572,114816.085302,30,"""N""","""$GPGGA,001034.000,4220.3144,N,07105.3117,W,1,09,1.2,30.9,M,-33.8,M,,0000*5C\r\n"""
1613520633970547836,,184,,635,0,'',1.03857166667,-1.87186166667,31.0,625521.226638,114815.901048,30,"""N""","""$GPGGA,001035.000,4220.3143,N,07105.3117,W,1,09,1.2,31.0,M,-33.8,M,,0000*52\r\n"""
1613520634970126859,,185,,636,0,'',1.03857166667,-1.87186333333,31.0,625521.041174,114815.900982,30,"""N""","""$GPGGA,001036.000,4220.3143,N,07105.3118,W,1,09,1.2,31.0,M,-33.8,M,,0000*5E\r\n"""
1613520635970361914,,186,,637,0,'',1.03857166667,-1.87186333333,31.0,625521.041174,114815.900982,30,"""N""","""$GPGGA,001037.000,4220.3143,N,07105.3118,W,1,09,1.2,31.0,M,-33.8,M,,0000*5F\r\n"""
1613520636971462181,,187,,638,0,'',1.03857166667,-1.87186333333,31.0,625521.041174,114815.900982,30,"""N""","""$GPGGA,001038.000,4220.3143,N,07105.3118,W,1,09,1.2,31.0,M,-33.8,M,,0000*50\r\n"""
